id,distance,weight
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[56] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],7,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],7,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuthService method=execute methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;Lcom/github/scribejava/core/model/OAuthAsyncRequestCallback;)Ljava/util/concurrent/Future;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],262,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/util/Map;)V] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/util/Map;)V] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/util/Map;)V] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/util/Map;)V] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/util/Map;)V] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/util/Map;)V] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/util/Map;)V] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/util/Map;)V] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/util/Map;)V] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/util/Map;)V] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BLjava/util/Map;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BLjava/util/Map;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BLjava/util/Map;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BLjava/util/Map;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BLjava/util/Map;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.DeviceAuthorizationJsonExtractor method=generateError methodDesc=(Ljava/lang/String;)V] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],142,11
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/lang/String;)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/lang/String;)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/lang/String;)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/lang/String;)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BIILjava/lang/String;)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BII)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BII)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BII)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BII)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BII)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BII)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BII)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BII)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BII)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=<init> methodDesc=([BII)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=getPayload methodDesc=()[B] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=getOff methodDesc=()I] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator],21,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=getOff methodDesc=()I] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=getLen methodDesc=()I] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],10,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.ByteArrayBodyPartPayload method=getLen methodDesc=()I] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator],22,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.utils.OAuthEncoder method=encode methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],19,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.utils.OAuthEncoder method=applyRule methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],19,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.utils.OAuthEncoder method=decode methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],19,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=create methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=pkceCodeVerifier methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=scope methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=scope methodDesc=(Lcom/github/scribejava/core/builder/ScopeBuilder;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],14,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],364,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth10aService method=getRequestTokenAsync methodDesc=(Lcom/github/scribejava/core/model/OAuthAsyncRequestCallback;)Ljava/util/concurrent/Future;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],429,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],15,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameter methodDesc=(Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameter methodDesc=(Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameter methodDesc=(Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],15,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=addExtraParameter methodDesc=(Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=setExtraParameters methodDesc=(Ljava/util/Map;)Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=getExtraParameters methodDesc=()Ljava/util/Map;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=getCode methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],19,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=getPkceCodeVerifier methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],19,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.AccessTokenRequestParams method=getScope methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],20,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth2.clientauthentication.RequestBodyAuthenticationScheme method=instance methodDesc=()Lcom/github/scribejava/core/oauth2/clientauthentication/RequestBodyAuthenticationScheme;] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],212,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth2.clientauthentication.RequestBodyAuthenticationScheme method=instance methodDesc=()Lcom/github/scribejava/core/oauth2/clientauthentication/RequestBodyAuthenticationScheme;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth2.clientauthentication.RequestBodyAuthenticationScheme method=addClientAuthentication methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;Ljava/lang/String;Ljava/lang/String;)V] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],14,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth2.clientauthentication.RequestBodyAuthenticationScheme method=addClientAuthentication methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;Ljava/lang/String;Ljava/lang/String;)V] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],4,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth2.clientauthentication.RequestBodyAuthenticationScheme method=addClientAuthentication methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;Ljava/lang/String;Ljava/lang/String;)V] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],4,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.base64.Java8Base64 method=internalEncode methodDesc=([B)Ljava/lang/String;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],19,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.base64.Java8Base64 method=internalEncodeUrlWithoutPadding methodDesc=([B)Ljava/lang/String;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],19,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.base64.Java8Base64 method=isAvailable methodDesc=()Z] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.base64.Java8Base64 method=isAvailable methodDesc=()Z] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
