id,distance
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],125
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],160
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],56
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],52
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],114
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],110
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[70] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],76
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[80] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],76
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Integer;Ljava/lang/String;Ljava/lang/String;Lcom/fasterxml/jackson/databind/JsonNode;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],176
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Integer;Ljava/lang/String;Ljava/lang/String;Lcom/fasterxml/jackson/databind/JsonNode;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],158
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Integer;Ljava/lang/String;Ljava/lang/String;Lcom/fasterxml/jackson/databind/JsonNode;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.revoke.TokenTypeHint method=getValue methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],19
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.revoke.TokenTypeHint method=getValue methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],108
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],108
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],76
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],82
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=getToken methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=getToken methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],19
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=getTokenSecret methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=getTokenSecret methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],19
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],22
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],56
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],56
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],8
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],8
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],58
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],184
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.exceptions.OAuthSignatureException method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/Exception;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.exceptions.OAuthSignatureException method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/Exception;)V] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.exceptions.OAuthSignatureException method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/Exception;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.exceptions.OAuthSignatureException method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/Exception;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.exceptions.OAuthSignatureException method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/Exception;)V] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.exceptions.OAuthSignatureException method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/Exception;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.exceptions.OAuthSignatureException method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/Exception;)V] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.exceptions.OAuthSignatureException method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/Exception;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.exceptions.OAuthSignatureException method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/Exception;)V] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.exceptions.OAuthSignatureException method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/Exception;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.exceptions.OAuthSignatureException method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/Exception;)V] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.exceptions.OAuthSignatureException method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/Exception;)V] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],94
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.exceptions.OAuthSignatureException method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/Exception;)V] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],89
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],108
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],7
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],8
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],19
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],8
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],8
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],8
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],45
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],7
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],158
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],109
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],109
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],99
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],99
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],63
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],7
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],89
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],72
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],89
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignature methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],118
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignatureMethod methodDesc=()Ljava/lang/String;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],153
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.services.PlaintextSignatureService method=getSignatureMethod methodDesc=()Ljava/lang/String;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],20
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/String;)V] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],72
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/String;)V] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],74
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=asUrlEncodedPair methodDesc=()Ljava/lang/String;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],75
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=asUrlEncodedPair methodDesc=()Ljava/lang/String;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],75
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=asUrlEncodedPair methodDesc=()Ljava/lang/String;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],151
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=asUrlEncodedPair methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],109
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=asUrlEncodedPair methodDesc=()Ljava/lang/String;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],74
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=asUrlEncodedPair methodDesc=()Ljava/lang/String;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],109
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=asUrlEncodedPair methodDesc=()Ljava/lang/String;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],74
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=asUrlEncodedPair methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],99
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.Parameter method=asUrlEncodedPair methodDesc=()Ljava/lang/String;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],71
