id,killed,numTests
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],1,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],1,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],1,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],1,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[76] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],0,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],0,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],0,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[55] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],0,2
